"Tahun_Bekerja","Gaji"
"7","144532.85"
"6","13591.52"
"4","74854.97"
"2","125451.01"
"2","149740.22"
"1","17355.36"
"8","50294.09"
"1","156394.74"
"10","77977.69"
"2","43678.06"
"4","13906.34"
"3","12766.74"
"4","51308.54"
"10","127444.14"
"5","72577.33"
"5","82438.13"
"1","60485.98"
"4","132798.78"
"1","71823.15"
"3","117144.15"
"7","141706.43"
"3","54517.25"
"9","183147.17"
"10","138360.29"
"9","79580.56"
"3","157458.61"
"7","171770.58"
"4","104263.82"
"4","167183.07"
"5","70774.97"
"4","114869.56"
"7","109159.58"
"5","59351.68"
"1","199657.46"
"2","121151.1"
"6","26342.33"
"8","102799.14"
"5","141152.28"
"2","105568.6"
"10","183045.46"
"10","194792.42"
"2","21852.91"
"3","47114.18"
"3","33230.37"
"1","114279.63"
"1","38802.03"
"9","72504.76"
"7","43943.09"
"9","68141.92"
"8","109179.89"
"9","48224.72"
"1","61538.43"
"10","94544.88"
"1","2850.01"
"9","163484.8"
"10","129629.41"
"1","133141.34"
"7","188078.55"
"8","174729.3"
"5","78700.03"
"7","198269.08"
"1","55266.96"
"5","51636.7"
"8","198251.52"
"3","171442.36"
"2","49778.79"
"9","19262.05"
"10","32349.29"
"4","137402.27"
"5","64038.34"
"1","68814.23"
"1","173632.92"
"6","128384.11"
"1","99475.95"
"2","89935.73"
"1","94142.35"
"6","171681.86"
"2","8222.96"
"10","170409.45"
"5","46555.15"
"1","161655.55"
"5","74267.35"
"8","34101.06"
"1","109572.58"
"9","106642.97"
"5","189607.71"
"9","148750.16"
"7","105279.74"
"9","167916.35"
"10","8646.58"
"6","124592.84"
"4","50016.17"
"8","125422.66"
"6","81123.59"
"10","80408.59"
"6","146366.08"
"2","24402.87"
"1","60552.44"
"1","76476.05"
"3","92075.01"
"4","184125.1"
"10","96170.38"
"8","98208.62"
"8","157932.75"
"5","3497.43"
"1","51387.1"
"3","50123.44"
"4","180329.83"
"4","13238.93"
"6","51454.06"
"1","19842.22"
"3","38315.04"
"2","187816.59"
"9","197148.24"
"4","163471.01"
"7","653.58"
"7","45414.09"
"3","45445.78"
"8","139024.31"
"9","168034.83"
"3","25669.1"
"1","8207.36"
"3","16281.68"
"2","14083.12"
"4","30165.06"
"8","39451.09"
"2","60270.87"
"8","22527.27"
"10","175072.47"
"2","114565.35"
"4","48930.8"
"10","187008.45"
"5","113581.85"
"9","124095.69"
"6","49054.1"
"3","80593.49"
"2","183044.86"
"8","159938.82"
"4","95483.48"
"3","198069.71"
"6","61793.47"
"3","86383.61"
"7","144099.48"
"10","155641.46"
"10","135784.94"
"2","123982.14"
"4","193130.55"
"10","145215.96"
"9","164741.81"
"2","72168.53"
"7","95022.02"
"3","23766.4"
"6","119374.74"
"1","139049.24"
"1","180844.81"
"5","143980.29"
"7","137392.77"
"8","123646.57"
"1","158054.49"
"3","738.88"
"1","64539.64"
"8","79871.16"
"6","190776.83"
"5","6985.34"
"5","85522.84"
"1","149370.93"
"6","188516.45"
"4","2444.29"
"4","19762.88"
"9","172646.88"
"6","33501.98"
"8","114858.9"
"8","162668.33"
"10","161241.65"
"5","114957.22"
"1","18708.76"
"8","105305.72"
"5","58111.71"
"9","135502.77"
"7","10792.42"
"8","123866.43"
"5","129181.27"
"2","6847.73"
"7","138361.48"
"10","166707.22"
"9","107221.03"
"1","73124.53"
"1","12913.92"
"9","44351.77"
"10","96444.88"
"8","60739.16"
"6","118570.53"
"2","97057.28"
"6","3449.22"
"4","37605.9"
"10","117369.52"
"1","100598.98"
"6","17802.42"
"4","91094.46"
"9","120853.83"
"9","107124.17"
"9","59207.41"
"2","136869.31"
"5","113308.29"
"4","159334.93"
"4","20393.44"
"5","158590.25"
"8","23101.13"
"6","112585.19"
"7","119377.36"
"3","166472.81"
"4","171552.02"
"7","157474.1"
"7","13549.24"
"1","196526.55"
"7","84419.78"
"9","24991.92"
"9","191608.97"
"1","2988.28"
"6","99595.67"
"3","53445.17"
"7","115146.4"
"4","151325.24"
"7","51695.41"
"6","96833"
"1","34047.54"
"8","1914.41"
"4","49337.84"
"4","179436.6"
"3","53667.08"
"4","69384.71"
"2","195192.4"
"7","29179.52"
"2","167773.55"
"5","96270.64"
"10","101699.77"
"7","42085.58"
"3","92888.52"
"4","38190.78"
